timestamp,symbol,strategy,action,reason,latest_close,entry_price,buying_power,in_position,qty,sma_fast,sma_slow,signal,crossover,market_is_open,force_test_trade,force_direction
2026-03-27T17:34:55Z,AAPL,sma_crossover,HOLD,no_trade,250.5,,200000.0,False,0,251.97625000000002,252.8947,0.0,0.0,True,False,SELL
2026-03-27T17:35:56Z,AAPL,sma_crossover,HOLD,no_trade,250.46,,200000.0,False,0,251.97425000000004,252.8939,0.0,0.0,True,False,SELL
2026-03-27T17:36:57Z,AAPL,sma_crossover,HOLD,no_trade,250.5,,200000.0,False,0,251.86275,252.81529999999998,0.0,0.0,True,False,SELL
2026-03-27T17:37:58Z,AAPL,sma_crossover,HOLD,no_trade,250.26,,200000.0,False,0,251.85074999999998,252.8105,0.0,0.0,True,False,SELL
2026-03-27T17:38:59Z,AAPL,sma_crossover,HOLD,no_trade,250.26,,200000.0,False,0,251.85074999999998,252.8105,0.0,0.0,True,False,SELL
2026-03-27T17:40:00Z,AAPL,sma_crossover,HOLD,no_trade,250.15,,200000.0,False,0,251.84525,252.80829999999997,0.0,0.0,True,False,SELL
2026-03-27T17:41:00Z,AAPL,sma_crossover,HOLD,no_trade,249.9,,200000.0,False,0,251.69699999999997,252.74220000000003,0.0,0.0,True,False,SELL
2026-03-27T17:42:01Z,AAPL,sma_crossover,HOLD,no_trade,249.76,,200000.0,False,0,251.69,252.7394,0.0,0.0,True,False,SELL
2026-03-27T17:43:02Z,AAPL,sma_crossover,HOLD,no_trade,249.74,,200000.0,False,0,251.689,252.739,0.0,0.0,True,False,SELL
2026-03-27T17:44:03Z,AAPL,sma_crossover,HOLD,no_trade,249.69,,200000.0,False,0,251.68649999999997,252.738,0.0,0.0,True,False,SELL
2026-03-27T17:45:03Z,AAPL,sma_crossover,HOLD,no_trade,249.64,,200000.0,False,0,251.68400000000003,252.737,0.0,0.0,True,False,SELL
2026-03-27T17:46:04Z,AAPL,sma_crossover,HOLD,no_trade,249.65,,200000.0,False,0,251.544,252.64939999999999,0.0,0.0,True,False,SELL
2026-03-27T17:47:05Z,AAPL,sma_crossover,HOLD,no_trade,249.55,,200000.0,False,0,251.539,252.6474,0.0,0.0,True,False,SELL
2026-03-27T17:48:06Z,AAPL,sma_crossover,HOLD,no_trade,249.57,,200000.0,False,0,251.54000000000002,252.6478,0.0,0.0,True,False,SELL
2026-03-27T17:49:07Z,AAPL,sma_crossover,HOLD,no_trade,249.43,,200000.0,False,0,251.533,252.645,0.0,0.0,True,False,SELL
2026-03-27T17:50:07Z,AAPL,sma_crossover,HOLD,no_trade,249.455,,200000.0,False,0,251.53425,252.6455,0.0,0.0,True,False,SELL
2026-03-27T17:51:08Z,AAPL,sma_crossover,HOLD,no_trade,249.57,,200000.0,False,0,251.37875,252.5549,0.0,0.0,True,False,SELL
2026-03-27T17:52:09Z,AAPL,sma_crossover,HOLD,no_trade,249.59,,200000.0,False,0,251.37974999999997,252.55530000000002,0.0,0.0,True,False,SELL
2026-03-27T17:53:10Z,AAPL,sma_crossover,HOLD,no_trade,249.69,,200000.0,False,0,251.38475,252.55730000000003,0.0,0.0,True,False,SELL
2026-03-27T17:54:10Z,AAPL,sma_crossover,HOLD,no_trade,249.68,,200000.0,False,0,251.38424999999998,252.55710000000002,0.0,0.0,True,False,SELL
2026-03-27T17:55:11Z,AAPL,sma_crossover,HOLD,no_trade,249.86,,200000.0,False,0,251.39325,252.5607,0.0,0.0,True,False,SELL
2026-03-27T17:56:12Z,AAPL,sma_crossover,HOLD,no_trade,249.895,,200000.0,False,0,251.27624999999998,252.46349999999998,0.0,0.0,True,False,SELL
2026-03-27T17:57:13Z,AAPL,sma_crossover,HOLD,no_trade,249.805,,200000.0,False,0,251.27174999999997,252.4617,0.0,0.0,True,False,SELL
2026-03-27T17:58:14Z,AAPL,sma_crossover,HOLD,no_trade,250.04,,200000.0,False,0,251.2835,252.4664,0.0,0.0,True,False,SELL
2026-03-27T17:59:14Z,AAPL,sma_crossover,HOLD,no_trade,249.905,,200000.0,False,0,251.27675,252.4637,0.0,0.0,True,False,SELL
2026-03-27T18:00:16Z,AAPL,sma_crossover,HOLD,no_trade,249.81,,200000.0,False,0,251.272,252.4618,0.0,0.0,True,False,SELL
2026-03-27T18:01:18Z,AAPL,sma_crossover,HOLD,no_trade,249.88,,200000.0,False,0,251.16,252.35940000000002,0.0,0.0,True,False,SELL
2026-03-27T18:02:19Z,AAPL,sma_crossover,HOLD,no_trade,249.88,,200000.0,False,0,251.16,252.35940000000002,0.0,0.0,True,False,SELL
2026-03-27T18:03:20Z,AAPL,sma_crossover,HOLD,no_trade,249.86,,200000.0,False,0,251.15900000000002,252.359,0.0,0.0,True,False,SELL
2026-03-27T18:04:21Z,AAPL,sma_crossover,HOLD,no_trade,249.79,,200000.0,False,0,251.1555,252.35760000000002,0.0,0.0,True,False,SELL
2026-03-27T18:05:22Z,AAPL,sma_crossover,HOLD,no_trade,249.79,,200000.0,False,0,251.1555,252.35760000000002,0.0,0.0,True,False,SELL
2026-03-27T18:06:22Z,AAPL,sma_crossover,HOLD,no_trade,249.72,,200000.0,False,0,251.054,252.25209999999998,0.0,0.0,True,False,SELL
2026-03-27T18:07:23Z,AAPL,sma_crossover,HOLD,no_trade,249.51,,200000.0,False,0,251.0435,252.24789999999996,0.0,0.0,True,False,SELL
2026-03-27T18:08:24Z,AAPL,sma_crossover,HOLD,no_trade,249.17,,200000.0,False,0,251.0265,252.24110000000002,0.0,0.0,True,False,SELL
2026-03-27T18:09:25Z,AAPL,sma_crossover,HOLD,no_trade,249.06,,200000.0,False,0,251.02100000000002,252.2389,0.0,0.0,True,False,SELL
2026-03-27T18:10:26Z,AAPL,sma_crossover,HOLD,no_trade,248.725,,200000.0,False,0,251.00425,252.23219999999998,0.0,0.0,True,False,SELL
2026-03-27T18:11:26Z,AAPL,sma_crossover,HOLD,no_trade,248.71,,200000.0,False,0,250.85125,252.11640000000003,0.0,0.0,True,False,SELL
2026-03-27T18:12:27Z,AAPL,sma_crossover,HOLD,no_trade,249.08,,200000.0,False,0,250.86974999999998,252.12380000000002,0.0,0.0,True,False,SELL
2026-03-27T18:13:28Z,AAPL,sma_crossover,HOLD,no_trade,249.07,,200000.0,False,0,250.86924999999997,252.1236,0.0,0.0,True,False,SELL
2026-03-27T18:14:29Z,AAPL,sma_crossover,HOLD,no_trade,249.09,,200000.0,False,0,250.87025,252.12400000000002,0.0,0.0,True,False,SELL
2026-03-27T18:15:29Z,AAPL,sma_crossover,HOLD,no_trade,249.09,,200000.0,False,0,250.87025,252.12400000000002,0.0,0.0,True,False,SELL
2026-03-27T18:16:30Z,AAPL,sma_crossover,HOLD,no_trade,249.25,,200000.0,False,0,250.74125000000004,252.0164,0.0,0.0,True,False,SELL
2026-03-27T18:17:31Z,AAPL,sma_crossover,HOLD,no_trade,249.19,,200000.0,False,0,250.73825000000002,252.01519999999996,0.0,0.0,True,False,SELL
2026-03-27T18:18:32Z,AAPL,sma_crossover,HOLD,no_trade,249.34,,200000.0,False,0,250.74575,252.0182,0.0,0.0,True,False,SELL
2026-03-27T18:19:32Z,AAPL,sma_crossover,HOLD,no_trade,249.4,,200000.0,False,0,250.74875000000003,252.0194,0.0,0.0,True,False,SELL
2026-03-27T18:20:33Z,AAPL,sma_crossover,HOLD,no_trade,249.42,,200000.0,False,0,250.74975,252.0198,0.0,0.0,True,False,SELL
2026-03-27T18:21:34Z,AAPL,sma_crossover,HOLD,no_trade,249.47,,200000.0,False,0,250.61125,251.91639999999998,0.0,0.0,True,False,SELL
2026-03-27T18:22:35Z,AAPL,sma_crossover,HOLD,no_trade,249.27,,200000.0,False,0,250.60125,251.91240000000002,0.0,0.0,True,False,SELL
2026-03-27T18:23:35Z,AAPL,sma_crossover,HOLD,no_trade,249.21,,200000.0,False,0,250.59825,251.91119999999998,0.0,0.0,True,False,SELL
2026-03-27T18:24:36Z,AAPL,sma_crossover,HOLD,no_trade,249.14,,200000.0,False,0,250.59474999999998,251.9098,0.0,0.0,True,False,SELL
2026-03-27T18:25:37Z,AAPL,sma_crossover,HOLD,no_trade,249.18,,200000.0,False,0,250.59675,251.91060000000002,0.0,0.0,True,False,SELL
2026-03-27T18:26:38Z,AAPL,sma_crossover,HOLD,no_trade,249.03,,200000.0,False,0,250.41799999999998,251.7956,0.0,0.0,True,False,SELL
2026-03-27T18:27:38Z,AAPL,sma_crossover,HOLD,no_trade,249.13,,200000.0,False,0,250.423,251.7976,0.0,0.0,True,False,SELL
2026-03-27T18:28:39Z,AAPL,sma_crossover,HOLD,no_trade,249.25,,200000.0,False,0,250.429,251.8,0.0,0.0,True,False,SELL
2026-03-27T18:29:40Z,AAPL,sma_crossover,HOLD,no_trade,249.33,,200000.0,False,0,250.433,251.8016,0.0,0.0,True,False,SELL
2026-03-27T18:30:40Z,AAPL,sma_crossover,HOLD,no_trade,249.37,,200000.0,False,0,250.435,251.8024,0.0,0.0,True,False,SELL
2026-03-27T18:31:41Z,AAPL,sma_crossover,HOLD,no_trade,249.36,,200000.0,False,0,250.2805,251.69960000000003,0.0,0.0,True,False,SELL
2026-03-27T18:32:42Z,AAPL,sma_crossover,HOLD,no_trade,249.36,,200000.0,False,0,250.2805,251.69960000000003,0.0,0.0,True,False,SELL
2026-03-27T18:33:43Z,AAPL,sma_crossover,HOLD,no_trade,249.29,,200000.0,False,0,250.277,251.69820000000004,0.0,0.0,True,False,SELL
2026-03-27T18:34:43Z,AAPL,sma_crossover,HOLD,no_trade,249.24,,200000.0,False,0,250.2745,251.6972,0.0,0.0,True,False,SELL
2026-03-27T18:35:44Z,AAPL,sma_crossover,HOLD,no_trade,249.38,,200000.0,False,0,250.2815,251.7,0.0,0.0,True,False,SELL
2026-03-27T18:36:45Z,AAPL,sma_crossover,HOLD,no_trade,249.25,,200000.0,False,0,250.12349999999998,251.59579999999997,0.0,0.0,True,False,SELL
2026-03-27T18:37:46Z,AAPL,sma_crossover,HOLD,no_trade,249.34,,200000.0,False,0,250.128,251.59759999999997,0.0,0.0,True,False,SELL
2026-03-27T18:38:46Z,AAPL,sma_crossover,HOLD,no_trade,249.41,,200000.0,False,0,250.13149999999996,251.599,0.0,0.0,True,False,SELL
2026-03-27T18:39:47Z,AAPL,sma_crossover,HOLD,no_trade,249.13,,200000.0,False,0,250.11749999999998,251.5934,0.0,0.0,True,False,SELL
2026-03-27T18:40:48Z,AAPL,sma_crossover,HOLD,no_trade,249.015,,200000.0,False,0,250.11174999999997,251.59109999999998,0.0,0.0,True,False,SELL
2026-03-27T18:41:49Z,AAPL,sma_crossover,HOLD,no_trade,248.91,,200000.0,False,0,249.94874999999996,251.4861,0.0,0.0,True,False,SELL
2026-03-27T18:42:49Z,AAPL,sma_crossover,HOLD,no_trade,248.83,,200000.0,False,0,249.94474999999997,251.4845,0.0,0.0,True,False,SELL
2026-03-27T18:43:50Z,AAPL,sma_crossover,HOLD,no_trade,248.8,,200000.0,False,0,249.94324999999998,251.4839,0.0,0.0,True,False,SELL
2026-03-27T18:44:51Z,AAPL,sma_crossover,HOLD,no_trade,249.11,,200000.0,False,0,249.95874999999995,251.49009999999998,0.0,0.0,True,False,SELL
2026-03-27T18:45:52Z,AAPL,sma_crossover,HOLD,no_trade,248.9,,200000.0,False,0,249.94824999999997,251.48590000000002,0.0,0.0,True,False,SELL
2026-03-27T18:46:52Z,AAPL,sma_crossover,HOLD,no_trade,249.02,,200000.0,False,0,249.78375,251.4001,0.0,0.0,True,False,SELL
2026-03-27T18:47:53Z,AAPL,sma_crossover,HOLD,no_trade,248.92,,200000.0,False,0,249.77875,251.3981,0.0,0.0,True,False,SELL
2026-03-27T18:48:54Z,AAPL,sma_crossover,HOLD,no_trade,248.81,,200000.0,False,0,249.77325000000002,251.3959,0.0,0.0,True,False,SELL
2026-03-27T18:49:55Z,AAPL,sma_crossover,HOLD,no_trade,248.94,,200000.0,False,0,249.77975,251.3985,0.0,0.0,True,False,SELL
2026-03-27T18:50:55Z,AAPL,sma_crossover,HOLD,no_trade,249.01,,200000.0,False,0,249.78325,251.3999,0.0,0.0,True,False,SELL
2026-03-27T18:51:56Z,AAPL,sma_crossover,HOLD,no_trade,249.09,,200000.0,False,0,249.63974999999996,251.33210000000003,0.0,0.0,True,False,SELL
2026-03-27T18:52:57Z,AAPL,sma_crossover,HOLD,no_trade,249.1,,200000.0,False,0,249.64024999999998,251.33230000000003,0.0,0.0,True,False,SELL
2026-03-27T18:53:58Z,AAPL,sma_crossover,HOLD,no_trade,249.035,,200000.0,False,0,249.637,251.33100000000002,0.0,0.0,True,False,SELL
2026-03-27T18:54:59Z,AAPL,sma_crossover,HOLD,no_trade,248.69,,200000.0,False,0,249.61974999999998,251.32410000000004,0.0,0.0,True,False,SELL
2026-03-27T18:55:59Z,AAPL,sma_crossover,HOLD,no_trade,248.68,,200000.0,False,0,249.61924999999997,251.32390000000004,0.0,0.0,True,False,SELL
2026-03-27T18:57:00Z,AAPL,sma_crossover,HOLD,no_trade,248.8,,200000.0,False,0,249.48875000000004,251.2475,0.0,0.0,True,False,SELL
2026-03-27T18:58:01Z,AAPL,sma_crossover,HOLD,no_trade,248.82,,200000.0,False,0,249.48975000000002,251.24790000000002,0.0,0.0,True,False,SELL
2026-03-27T18:59:02Z,AAPL,sma_crossover,HOLD,no_trade,248.68,,200000.0,False,0,249.48275000000004,251.2451,0.0,0.0,True,False,SELL
2026-03-27T19:00:02Z,AAPL,sma_crossover,HOLD,no_trade,248.67,,200000.0,False,0,249.48225000000002,251.24490000000003,0.0,0.0,True,False,SELL
2026-03-27T19:01:03Z,AAPL,sma_crossover,HOLD,no_trade,248.7,,200000.0,False,0,249.38050000000004,251.1609,0.0,0.0,True,False,SELL
2026-03-27T19:02:04Z,AAPL,sma_crossover,HOLD,no_trade,248.645,,200000.0,False,0,249.37775000000002,251.15980000000002,0.0,0.0,True,False,SELL
2026-03-27T19:03:05Z,AAPL,sma_crossover,HOLD,no_trade,248.88,,200000.0,False,0,249.3895,251.1645,0.0,0.0,True,False,SELL
2026-03-27T19:04:05Z,AAPL,sma_crossover,HOLD,no_trade,248.72,,200000.0,False,0,249.38150000000002,251.1613,0.0,0.0,True,False,SELL
2026-03-27T19:05:06Z,AAPL,sma_crossover,HOLD,no_trade,248.72,,200000.0,False,0,249.38150000000002,251.1613,0.0,0.0,True,False,SELL
2026-03-27T19:06:07Z,AAPL,sma_crossover,HOLD,no_trade,248.61,,200000.0,False,0,249.29249999999996,251.0679,0.0,0.0,True,False,SELL
2026-03-27T19:07:08Z,AAPL,sma_crossover,HOLD,no_trade,248.71,,200000.0,False,0,249.29749999999999,251.06990000000002,0.0,0.0,True,False,SELL
2026-03-27T19:08:08Z,AAPL,sma_crossover,HOLD,no_trade,248.515,,200000.0,False,0,249.28775000000002,251.06600000000003,0.0,0.0,True,False,SELL
2026-03-27T19:09:09Z,AAPL,sma_crossover,HOLD,no_trade,248.445,,200000.0,False,0,249.28425,251.06460000000004,0.0,0.0,True,False,SELL
2026-03-27T19:10:10Z,AAPL,sma_crossover,HOLD,no_trade,248.41,,200000.0,False,0,249.28249999999997,251.06390000000002,0.0,0.0,True,False,SELL
2026-03-27T19:11:11Z,AAPL,sma_crossover,HOLD,no_trade,248.33,,200000.0,False,0,249.17600000000002,250.9671,0.0,0.0,True,False,SELL
2026-03-27T19:12:11Z,AAPL,sma_crossover,HOLD,no_trade,248.69,,200000.0,False,0,249.19400000000002,250.9743,0.0,0.0,True,False,SELL
2026-03-27T19:13:12Z,AAPL,sma_crossover,HOLD,no_trade,248.99,,200000.0,False,0,249.209,250.98030000000003,0.0,0.0,True,False,SELL
2026-03-27T19:14:13Z,AAPL,sma_crossover,HOLD,no_trade,249.04,,200000.0,False,0,249.21150000000003,250.9813,0.0,0.0,True,False,SELL
2026-03-27T19:15:13Z,AAPL,sma_crossover,HOLD,no_trade,249.025,,200000.0,False,0,249.21075000000002,250.98100000000002,0.0,0.0,True,False,SELL
2026-03-27T19:16:14Z,AAPL,sma_crossover,HOLD,no_trade,248.88,,200000.0,False,0,249.1515,250.901,0.0,0.0,True,False,SELL
2026-03-27T19:17:15Z,AAPL,sma_crossover,HOLD,no_trade,248.855,,200000.0,False,0,249.15025,250.9005,0.0,0.0,True,False,SELL
2026-03-27T19:18:16Z,AAPL,sma_crossover,HOLD,no_trade,249.0,,200000.0,False,0,249.15749999999997,250.9034,0.0,0.0,True,False,SELL
2026-03-27T19:19:16Z,AAPL,sma_crossover,HOLD,no_trade,249.09,,200000.0,False,0,249.16199999999998,250.9052,0.0,0.0,True,False,SELL
2026-03-27T19:20:17Z,AAPL,sma_crossover,HOLD,no_trade,248.95,,200000.0,False,0,249.15500000000003,250.90240000000003,0.0,0.0,True,False,SELL
2026-03-27T19:24:15Z,AAPL,sma_crossover,HOLD,no_trade,248.895,,200000.0,False,0,248.78975,248.87760000000003,0.0,0.0,True,False,SELL
2026-03-27T19:25:16Z,AAPL,sma_crossover,HOLD,no_trade,248.765,,200000.0,False,0,248.792,248.8653,0.0,0.0,True,False,SELL
2026-03-27T19:26:16Z,AAPL,sma_crossover,HOLD,no_trade,248.605,,200000.0,False,0,248.79175,248.85240000000002,0.0,0.0,True,False,SELL
2026-03-27T19:27:17Z,AAPL,sma_crossover,HOLD,no_trade,248.53,,200000.0,False,0,248.78275,248.8362,0.0,0.0,True,False,SELL
2026-03-27T19:27:39Z,AAPL,sma_crossover,HOLD,no_trade,248.53,,200000.0,False,0,248.78275,248.8362,0.0,0.0,True,False,SELL
2026-03-27T19:28:27Z,ALB,sma_crossover,HOLD,no_trade,178.68,,200000.0,False,0,178.14249999999998,179.5218,0.0,0.0,True,False,SELL
2026-03-27T19:29:28Z,ALB,sma_crossover,HOLD,no_trade,178.68,,200000.0,False,0,178.14249999999998,179.5218,0.0,0.0,True,False,SELL
2026-03-27T19:29:55Z,ALB,sma_crossover,HOLD,no_trade,178.68,,200000.0,False,0,178.109,178.67399999999998,0.0,0.0,True,False,SELL
2026-03-27T19:30:56Z,ALB,sma_crossover,BUY,sma_crossover,178.21,,200000.0,False,5,178.17374999999998,178.1295,1.0,1.0,True,False,SELL
2026-03-27T19:31:59Z,ALB,sma_crossover,HOLD,no_trade,178.27,178.27,199108.03,True,0,178.22625000000002,178.125,1.0,0.0,True,False,SELL
2026-03-27T19:33:00Z,ALB,sma_crossover,HOLD,no_trade,178.27,178.27,199108.03,True,0,178.22625000000002,178.125,1.0,0.0,True,False,SELL
2026-03-27T19:34:01Z,ALB,sma_crossover,HOLD,no_trade,178.27,178.27,199108.85,True,0,178.22625000000002,178.125,1.0,0.0,True,False,SELL
2026-03-27T19:35:02Z,ALB,sma_crossover,HOLD,no_trade,178.27,178.27,199109.2,True,0,178.22625000000002,178.125,1.0,0.0,True,False,SELL
2026-03-27T19:36:02Z,ALB,sma_crossover,HOLD,no_trade,178.27,178.27,199108.65,True,0,178.22625000000002,178.125,1.0,0.0,True,False,SELL
2026-03-27T19:37:03Z,ALB,sma_crossover,HOLD,no_trade,178.27,178.27,199107.95,True,0,178.22625000000002,178.125,1.0,0.0,True,False,SELL
2026-03-27T19:38:04Z,ALB,sma_crossover,HOLD,no_trade,178.27,178.27,199108.15,True,0,178.22625000000002,178.125,1.0,0.0,True,False,SELL
2026-03-27T19:39:05Z,ALB,sma_crossover,HOLD,no_trade,178.13,178.27,199107.68,True,0,178.24,178.132,1.0,0.0,True,False,SELL
2026-03-27T19:40:06Z,ALB,sma_crossover,HOLD,no_trade,178.13,178.27,199107.08,True,0,178.24,178.132,1.0,0.0,True,False,SELL
2026-03-27T19:41:07Z,ALB,sma_crossover,HOLD,no_trade,178.02,178.27,199107.35,True,0,178.20875,178.13500000000002,1.0,0.0,True,False,SELL
2026-03-27T19:42:07Z,ALB,sma_crossover,HOLD,no_trade,178.02,178.27,199107.03,True,0,178.20875,178.13500000000002,1.0,0.0,True,False,SELL
2026-03-27T19:43:08Z,ALB,sma_crossover,HOLD,no_trade,178.02,178.27,199107.25,True,0,178.20875,178.13500000000002,1.0,0.0,True,False,SELL
2026-03-27T19:44:09Z,ALB,sma_crossover,HOLD,no_trade,178.02,178.27,199106.95,True,0,178.20875,178.13500000000002,1.0,0.0,True,False,SELL
2026-03-27T19:45:10Z,ALB,sma_crossover,HOLD,no_trade,178.02,178.27,199107.2,True,0,178.20875,178.13500000000002,1.0,0.0,True,False,SELL
2026-03-27T19:46:11Z,ALB,sma_crossover,HOLD,no_trade,177.9,178.27,199106.58,True,0,178.18437500000002,178.1275,1.0,0.0,True,False,SELL
2026-03-27T19:47:12Z,ALB,sma_crossover,HOLD,no_trade,177.78,178.27,199106.2,True,0,178.17249999999999,178.118,1.0,0.0,True,False,SELL
2026-03-27T19:48:13Z,ALB,sma_crossover,HOLD,no_trade,178.3,178.27,199109.91,True,0,178.16125000000002,178.13150000000002,1.0,0.0,True,False,SELL
